station,name,state,lat,lon,elevation
USC00111290,CARLYLE RSVR,IL,38.625,-89.3631,152.7
USC00111296,CARMI 6 NW,IL,38.1497,-88.2244,118.9
USC00111302,CARMI 4 NE,IL,38.0825,-88.1733,117.7
USC00111329,CASEY,IL,39.2975,-87.9747,189.0
USC00111386,CENTRALIA,IL,38.5556,-89.1297,147.8
USC00111412,CHANDLERVILLE RIVER,IL,40.0642,-90.1511,136.6
USC00111420,CHANNAHON DRESDEN ISL DAM,IL,41.3978,-88.2819,153.9
USC00111436,CHARLESTON,IL,39.4761,-88.1653,213.4
USC00111475,CHENOA,IL,40.7408,-88.7181,219.2
USC00111491,CHESTER,IL,37.9019,-89.8308,118.9
USC00111497,CHICAGO BOTANIC GARDEN,IL,42.14,-87.7853,192.0
USC00111526,CHICAGO GRANT PARK,IL,41.8833,-87.6167,182.9
USC00111527,CHICAGO HEIGHTS,IL,41.5,-87.6333,192.0
USC00111550,CHICAGO NORTHERLY IS,IL,41.8558,-87.6094,177.7
USC00111567,CHICAGO SPRINGFLD PUMP,IL,41.9167,-87.7167,182.9
USC00111577,CHICAGO MIDWAY AP 3SW,IL,41.7372,-87.7772,189.0
USC00111584,CHICAGO WB CITY 2,IL,41.8833,-87.6333,180.1
USC00111627,CHILLICOTHE,IL,40.9153,-89.5031,163.1
USC00111636,CHRISMAN,IL,39.8039,-87.6661,198.1
USC00111648,CICERO,IL,41.85,-87.7667,185.9
USC00111655,CISCO,IL,40.0083,-88.7267,209.7
USC00111743,CLINTON 1SSW,IL,40.1375,-88.9672,211.8
USC00111767,COATSBURG,IL,40.0167,-91.1667,-999.9
USC00111775,COBDEN 2 S,IL,37.5,-89.25,189.0
USC00111825,COLLINSVILLE,IL,38.6667,-89.9833,171.0
USC00111835,COMPTON 1 NW,IL,41.7061,-89.1003,275.8
USC00111836,CONGERVILLE 2NW,IL,40.6211,-89.2414,195.1
USC00111838,CONGERVILLE,IL,40.6,-89.2,226.2
USC00111841,CORDOVA,IL,41.6667,-90.35,181.4
USC00111992,CREAL SPRINGS,IL,37.6167,-88.8333,153.0
USC00112048,CRYSTAL LAKE 4NW,IL,42.2611,-88.3953,283.8
USC00112140,DANVILLE,IL,40.1392,-87.6478,169.2
USC00112193,DECATUR WTP,IL,39.8289,-88.9506,194.8
USC00112197,DECATUR 4N,IL,39.9078,-88.9564,204.2
USC00112223,DE KALB,IL,41.9342,-88.7756,267.6
USC00112348,DIXON WWTP,IL,41.835,-89.5136,198.1
USC00112353,DIXON SPRINGS AGRIC CTR,IL,37.4389,-88.6678,160.6
USC00112483,DU QUOIN 4 SE,IL,37.9878,-89.1931,128.0
USC00112497,DWIGHT,IL,41.1,-88.4167,195.1
USC00112500,DWIGHT WWTP,IL,41.1067,-88.4108,190.5
USC00112614,EAST ST LOUIS PARKS CL,IL,38.5667,-90.1833,125.0
USC00112651,EDDYVILLE,IL,37.5,-88.5833,192.0
USC00112679,EDWARDSVILLE 2 W,IL,38.8094,-90.0033,141.7
USC00112687,EFFINGHAM 3SW,IL,39.1181,-88.6244,190.5
USC00112719,ELDORADO,IL,37.8167,-88.45,115.8
USC00112736,ELGIN WATER,IL,42.0628,-88.2861,227.1
USC00112745,ELIZABETH,IL,42.3161,-90.2269,205.7
USC00112750,ELIZABETHTOWN,IL,37.45,-88.3,121.9
USC00112800,ELSAH PRINCIPIA COL,IL,38.95,-90.35,192.0
USC00112830,ELWOOD 8 NW,IL,41.5167,-88.1667,182.9
USC00112931,1 ENE FAIRFIELD,IL,38.3906,-88.3503,140.8
USC00112993,FARMER CITY 3W,IL,40.2539,-88.7075,227.1
USC00113061,FISHER,IL,40.3253,-88.3464,219.8
USC00113106,FLORA,IL,38.6781,-88.4797,146.6
USC00113109,FLORA 5 NW,IL,38.7103,-88.5758,152.4
USC00113257,FREEPORT,IL,42.3,-89.6167,238.0
USC00113262,FREEPORT WWTP,IL,42.2972,-89.6039,228.6
USC00113270,FRIEND GROVE,IL,38.4333,-87.8833,146.3
USC00113290,FULTON L&D #13,IL,41.8978,-90.1544,180.4
USC00113312,GALENA,IL,42.3989,-90.44,195.1
USC00113320,GALESBURG,IL,40.9464,-90.3856,232.0
USC00113335,GALVA,IL,41.1739,-90.035,246.9
USC00113369,GEBHARD WOODS SP,IL,41.35,-88.4333,153.9
USC00113384,GENESEO,IL,41.4511,-90.1486,194.8
USC00113395,GERMANTOWN HILLS,IL,40.7578,-89.4769,238.7
USC00113413,GIBSON CITY,IL,40.4731,-88.3653,228.6
USC00113455,GLADSTONE L/D 18,IL,40.8822,-91.0233,164.0
USC00113482,DIXON SPRINGS AGR CTR,IL,37.4333,-88.6667,146.0
USC00113522,GOLCONDA RIVER,IL,37.3789,-88.4894,107.9
USC00113530,GOLDEN,IL,40.1064,-91.0222,218.8
USC00113580,OLMSTED L&D,IL,37.1844,-89.0658,114.3
USC00113595,GRAND TWR 2 N,IL,37.6592,-89.5103,116.7
USC00113612,GRAYVILLE,IL,38.2758,-87.9989,132.6
USC00113693,GREENVILLE,IL,38.865,-89.4053,164.9
USC00113717,GRIGGSVILLE,IL,39.7378,-90.7086,191.4
USC00113764,HALFWAY,IL,37.8,-88.85,173.4
USC00113879,HARRISBURG,IL,37.7408,-88.5244,111.3
USC00113884,HARRISBURG DISPOSAL PL,IL,37.75,-88.5333,109.7
USC00113930,HAVANA,IL,40.3,-90.05,134.1
USC00113940,HAVANA,IL,40.3031,-90.0647,141.1
USC00114012,HENNEPIN,IL,41.2542,-89.3378,157.0
USC00114013,HENNEPIN WTR TRMT PLT,IL,41.2647,-89.3381,140.2
USC00114017,HENRY,IL,41.1069,-89.3561,134.1
USC00114061,HERRIN,IL,37.8,-89.0167,123.4
USC00114078,HIDALGO 3SW,IL,39.1397,-88.1906,152.4
USC00114108,HILLSBORO,IL,39.1611,-89.4919,192.0
USC00114198,HOOPESTON,IL,40.4664,-87.685,216.4
USC00114317,HUTSONVILLE,IL,39.11,-87.6658,147.2
USC00114355,ILLINOIS CITY DAM 16,IL,41.4256,-91.0094,167.6
USC00114356,IRON,IL,37.9739,-88.2414,141.1
USC00114363,INA,IL,38.15,-88.9,128.0
USC00114400,IUKA 12 SW,IL,38.4933,-88.9708,179.8
USC00114442,JACKSONVILLE 2E,IL,39.7347,-90.1978,185.9
USC00114447,JACKSONVILLE 2,IL,39.7133,-90.2286,190.8
USC00114489,JERSEYVILLE 2 SW,IL,39.1025,-90.3431,185.9
USC00114530,JOLIET BRANDON ROAD LOCK/DAM,IL,41.5033,-88.1033,165.5
USC00114593,KANKAKEE 3 SW,IL,41.0833,-87.9167,192.0
USC00114598,KANKAKEE 4 NW,IL,41.1333,-87.9333,192.0
USC00114603,KANKAKEE WWTP,IL,41.135,-87.8856,182.9
USC00114629,KASKASKIA RVR NAVIGATION LOCK,IL,37.9836,-89.9469,118.9
USC00114655,KEITHSBURG,IL,41.0994,-90.9394,167.6
USC00114710,KEWANEE 1E,IL,41.2428,-89.8997,237.7
USC00114770,KISHWAUKEE,IL,42.1333,-89.1167,222.5
USC00114780,KNOXVILLE,IL,40.9025,-90.2897,221.9
USC00114805,LACON,IL,41.0186,-89.4153,139.6
USC00114814,LA GRANGE,IL,41.8,-87.8667,196.6
USC00114823,LA HARPE,IL,40.5836,-90.9803,206.7
USC00114837,LAKE VILLA 2NE,IL,42.4308,-88.0594,256.0
USC00114922,LA SALLE PERU,IL,41.3333,-89.1333,159.1
USC00114957,LAWRENCEVILLE 2WSW,IL,38.7239,-87.7197,137.5
USC00114991,LEBANON,IL,38.6003,-89.8178,151.8
USC00115036,LE ROY,IL,40.35,-88.7667,238.0
USC00115043,LEXINGTON,IL,40.6414,-88.7833,228.9
USC00115079,LINCOLN,IL,40.1519,-89.3386,177.7
USC00115097,LISLE - MORTON ARBORETUM,IL,41.8128,-88.0728,206.3
USC00115110,LITTLE RED SCHOOL HOUSE,IL,41.7089,-87.8769,219.2
USC00115113,LOAMI 3SSW,IL,39.6314,-89.8744,182.9
USC00115216,LOUISVILLE,IL,38.7667,-88.5,137.2
USC00115227,LOWELL,IL,41.25,-89.0167,198.1
USC00115272,MACKINAW 3WSW,IL,40.5242,-89.4208,201.8
USC00115280,MACOMB,IL,40.4786,-90.6697,185.9
USC00115294,MAKANDA 1 NW,IL,37.6333,-89.2333,207.0
USC00115326,MARENGO,IL,42.2636,-88.6078,248.4
USC00115342,MARION 4 NNE,IL,37.7747,-88.8981,145.4
USC00115372,MARSEILLES LOCK/DAM,IL,41.3283,-88.7533,148.4
USC00115380,MARSHALL,IL,39.3908,-87.6967,195.1
USC00115405,MASCOUTAH,IL,38.4833,-89.8,131.1
USC00115413,MASON CITY 4SE,IL,40.1642,-89.6511,182.9
USC00115430,MATTOON,IL,39.4731,-88.355,213.4
USC00115493,MCHENRY STRATTON LOCK/DAM,IL,42.3097,-88.2533,224.3
USC00115498,MC HENRY 2 S,IL,42.3167,-88.25,225.9
USC00115515,1 N MCLEANSBORO,IL,38.1006,-88.5331,150.0
USC00115660,MILSTADT 2SW,IL,38.4417,-90.1347,198.1
USC00115712,MINONK,IL,40.9125,-89.0339,228.6
USC00115748,MOLINE BRG,IL,41.4703,-90.5114,167.6
USC00115768,MONMOUTH,IL,40.9442,-90.6381,219.5
USC00115772,MONMOUTH 4NW,IL,40.9361,-90.7197,220.7
USC00115791,MONTICELLO,IL,40.0333,-88.5667,192.0
USC00115825,MORRIS 1NW,IL,41.3714,-88.4333,159.7
USC00115833,MORRISON,IL,41.7944,-89.9681,192.6
USC00115841,MORRISONVILLE,IL,39.4158,-89.4614,192.0
USC00115846,MORRISONVILLE 4 SE,IL,39.3833,-89.4,195.1
USC00115888,MT CARMEL,IL,38.4106,-87.7578,131.1
USC00115893,MT CARMEL 4 NW,IL,38.45,-87.7833,143.0
USC00115901,MT CARROLL,IL,42.0972,-89.9831,215.8
USC00115917,MT OLIVE 1 E,IL,39.0728,-89.7014,204.2
USC00115927,MT PULASKI,IL,40.0075,-89.2828,201.5
USC00115935,MT STERLING,IL,39.9842,-90.7525,216.1
USC00115943,MT VERNON 3 NE,IL,38.3619,-88.8597,149.4
USC00115950,MOWEAQUA 2S,IL,39.5878,-89.0158,190.5
USC00115961,MUNDELEIN 4WSW,IL,42.2553,-88.0775,256.0
USC00116011,NASHVILLE 1 E,IL,38.3419,-89.3592,156.4
USC00116025,NEOGA 4NW,IL,39.3536,-88.5,196.0
USC00116080,NEW BOSTON DAM 17,IL,41.1925,-91.0575,166.7
USC00116093,NEW BURNSIDE,IL,37.5833,-88.7667,171.0
USC00116157,NEWTON,IL,38.9917,-88.1828,161.8
USC00116159,NEWTON 6 SSE,IL,38.9136,-88.1183,155.4
USC00116200,NORMAL 4NE,IL,40.5492,-88.9497,240.8
USC00116227,NORTHBROOK UNDER LAB,IL,42.15,-87.8333,198.1
USC00116344,OGDEN,IL,40.11,-87.9567,205.7
USC00116383,OLIVE BRANCH,IL,37.1742,-89.3506,103.6
USC00116446,OLNEY 2S,IL,38.7006,-88.0819,139.9
USC00116492,OREGON WTR WKS,IL,42.0167,-89.3333,214.0
USC00116509,OSWEGO,IL,41.65,-88.35,182.9
USC00116526,OTTAWA 4SW,IL,41.3281,-88.9097,166.1
USC00116558,PALESTINE,IL,38.9994,-87.6139,136.6
USC00116579,PANA,IL,39.3686,-89.0867,198.1
USC00116610,PARIS STP,IL,39.6186,-87.6672,197.8
USC00116616,PARK FOREST WATER,IL,41.4944,-87.6794,216.4
USC00116661,PAW PAW 2S,IL,41.6653,-88.9781,271.0
USC00116663,PAXTON,IL,40.4589,-88.1014,242.9
USC00116670,PAYSON,IL,39.8208,-91.2436,232.9
USC00116700,PEORIA 1,IL,40.7,-89.6,158.2
USC00116701,PEORIA,IL,40.7039,-89.5664,140.2
USC00116725,PEOTONE,IL,41.3339,-87.7892,218.8
USC00116738,PERRY 6 NW,IL,39.8058,-90.8239,198.1
USC00116753,PERU,IL,41.3497,-89.1075,193.2
USC00116760,PETERSBURG 3SSW,IL,39.9633,-89.8678,182.9
USC00116765,PETERSBURG 1E,IL,40.0164,-89.8344,182.9
USC00116769,PHILO,IL,40.0064,-88.1531,219.5
USC00116819,PIPER CITY,IL,40.7569,-88.1828,204.2
USC00116837,PITTSFIELD #2,IL,39.6197,-90.8033,207.3
USC00116897,POLO 5NW,IL,42.0344,-89.6072,260.9
USC00116910,PONTIAC,IL,40.8778,-88.6364,198.1
USC00116970,PRAIRIE CITY 2S,IL,40.5914,-90.4642,198.1
USC00116998,PRINCETON,IL,41.3669,-89.4525,213.1
USC00117004,PRINCEVILLE,IL,40.9275,-89.7564,228.6
USC00117067,QUINCY,IL,39.95,-91.4,182.9
USC00117077,QUINCY DAM 21,IL,39.9036,-91.4283,147.2
USC00117126,RAMSEY,IL,39.1481,-89.1022,182.9
USC00117157,RED BUD 2 S,IL,38.1783,-89.9786,128.0
USC00117187,REND LAKE DAM,IL,38.0406,-88.9883,138.7
USC00117211,REYNOLDS,IL,41.3333,-90.7167,247.8
USC00117336,ROBERTS 3 N,IL,40.6667,-88.1833,225.9
USC00117345,ROBINSON,IL,39.0061,-87.7769,163.1
USC00117349,ROCHELLE 6 NW,IL,41.95,-89.1667,238.0
USC00117354,ROCHELLE,IL,41.9117,-89.0708,236.2
USC00117375,ROCKFORD,IL,42.2833,-89.0833,225.9
USC00117391,ROCK IS L&D 15,IL,41.5181,-90.5647,173.1
USC00117400,ROCKPORT,IL,39.5333,-91.0167,143.0
USC00117457,ROMEOVILLE WFO,IL,41.6042,-88.085,201.2
USC00117487,ELIZABETHTOWN,IL,37.4469,-88.3061,110.3
USC00117551,RUSHVILLE,IL,40.1275,-90.5592,205.1
USC00117590,SAYBROOK 2N,IL,40.4536,-88.5364,243.8
USC00117636,SALEM,IL,38.6403,-88.9458,167.6
USC00117876,SHELBYVILLE DAM,IL,39.4078,-88.7739,198.1
USC00117916,SHIRLAND,IL,42.4436,-89.1975,225.6
USC00117952,SIDELL 4N,IL,39.9678,-87.8228,204.8
USC00117988,SKOKIE,IL,42.0833,-87.7667,192.0
USC00118020,SMITHLAND L&D,IL,37.1644,-88.4311,108.8
USC00118091,SOUTH PEKIN 2E,IL,40.4917,-89.5981,182.9
USC00118145,SPARLAND,IL,41.0333,-89.4333,134.1
USC00118147,SPARTA 1 W,IL,38.1167,-89.7167,163.1
USC00118184,SPRINGFIELD WB CITY,IL,39.8,-89.65,192.9
USC00118186,SPRINGFIELD #2,IL,39.7967,-89.6769,182.6
USC00118189,SPRINGFIELD 4 SE,IL,39.7667,-89.6,174.0
USC00118199,ST. CHARLES,IL,41.9,-88.3167,244.4
USC00118209,ST. ELMO,IL,39.0333,-88.85,188.4
USC00118219,ST. PETER,IL,38.4833,-88.3333,152.4
USC00118229,STAUNTON,IL,39.05,-89.8,190.5
USC00118293,STOCKTON 3NNE,IL,42.3997,-89.9903,295.7
USC00118324,STREAMWOOD,IL,42.0256,-88.1783,249.6
USC00118353,STREATOR 2SE,IL,41.0906,-88.8161,184.7
USC00118386,SULLIVAN,IL,39.6167,-88.6333,209.1
USC00118389,SULLIVAN 3S,IL,39.56,-88.6092,195.1
USC00118419,SUMNER,IL,38.7167,-87.8667,139.9
USC00118452,SYCAMORE,IL,41.9833,-88.6833,256.0
USC00118460,TABLE GROVE,IL,40.3667,-90.4333,223.1
USC00118491,TAYLORVILLE 2SE,IL,39.5225,-89.2636,188.1
USC00118604,TISKILWA 2 SE,IL,41.2667,-89.4667,195.1
USC00118634,TRIMBLE 1E,IL,39.0597,-87.6625,149.4
USC00118684,TUSCOLA,IL,39.7947,-88.2911,198.4
USC00118740,CHAMPAIGN 3S,IL,40.0842,-88.2403,220.1
USC00118750,URBANA ENG CAMPUS,IL,40.1167,-88.2333,217.9
USC00118756,UTICA STARVED ROCK DAM,IL,41.3242,-88.9858,140.2
USC00118781,VANDALIA,IL,38.9578,-89.0953,149.4
USC00118797,VARNA,IL,41.0389,-89.2289,221.6
USC00118860,VIRDEN,IL,39.5061,-89.7689,205.7
USC00118916,WALNUT,IL,41.5519,-89.5989,213.4
USC00119002,WATERLOO 6SW,IL,38.27,-90.2331,222.5
USC00119021,WATSEKA PUBLIC WORKS,IL,40.7831,-87.7372,191.1
USC00119029,WAUKEGAN,IL,42.3492,-87.8828,213.4
USC00119221,WHEATON 3 SE,IL,41.8128,-88.0728,207.3
USC00119241,WHITE HALL 1 E,IL,39.4408,-90.3789,176.8
USC00119274,WILCOX,IL,38.6,-88.3167,139.9
USC00119331,WINCHESTER,IL,39.635,-90.4528,167.9
USC00119354,WINDSOR,IL,39.4458,-88.5961,210.3
USC00119822,YORKVILLE,IL,41.65,-88.45,182.9
USC00119854,ZION,IL,42.1833,-90.05,256.6
USR0000IBNR,BEAN RIDGE ILLINOIS,IL,37.2486,-89.3783,213.4
USR0000ICBO,CRAB ORCHARD ILLINOIS,IL,37.6792,-89.0028,137.2
USR0000IDIX,DIXON SPRINGS ILLINOIS,IL,37.4361,-88.6672,164.6
USW00003838,VANDALIA FAA AP,IL,38.9833,-89.1667,163.1
USW00003887,DECATUR AP,IL,39.8308,-88.8719,205.1
USW00003960,CAHOKIA ST LOUIS DWTN AP,IL,38.5639,-90.1486,123.4
USW00004808,CHICAGO AURORA MUNI AP,IL,41.7714,-88.4814,213.7
USW00004838,CHICAGO PALWAUKEE AP,IL,42.1208,-87.9047,191.7
USW00013802,BELLEVILLE SIU RSCH,IL,38.52,-89.8467,137.2
USW00013809,LAWRENCEVILLE VINCENNES INTL A,IL,38.7606,-87.5989,130.1
USW00014806,RANTOUL,IL,40.3131,-88.1594,225.6
USW00014810,PARK RIDGE,IL,42.0169,-87.8333,200.9
USW00014816,BRADFORD FAA AP,IL,41.2333,-89.6167,242.0
USW00014819,CHICAGO MIDWAY AP,IL,41.7842,-87.7553,185.9
USW00014834,JOLIET,IL,41.55,-88.0833,167.9
USW00014842,GENERAL WAYNE A DOWNING INTL A,IL,40.6675,-89.6842,199.6
USW00014844,ROCKFORD CAA AP,IL,42.35,-89.05,225.9
USW00014855,GLENVIEW NAS,IL,42.0833,-87.8333,196.9
USW00014874,PEORIA CITY OFFICE,IL,40.7167,-89.6,-999.9
USW00014880,CHICAGO WAUKEGAN RGNL AP,IL,42.4256,-87.8633,216.4
USW00014881,FORT DEARBORN,IL,41.8883,-87.6258,182.9
USW00014892,CHICAGO UNIV,IL,41.7833,-87.6,181.1
USW00014923,MOLINE QUAD CITY INTL AP,IL,41.4481,-90.5236,175.6
USW00053802,MATTOON CHARLESTON COLES CO AP,IL,39.4744,-88.2722,216.4
USW00054808,CHAMPAIGN 9 SW,IL,40.0528,-88.3728,213.4
USW00054811,SHABBONA 5 NNE,IL,41.8431,-88.8514,262.4
USW00054831,BLOOMINGTON NORMAL AP,IL,40.4833,-88.95,263.7
USW00093809,CAIRO 3N,IL,37.0422,-89.1856,95.4
USW00093810,CARBONDALE STHRN ILLINOIS AP,IL,37.7833,-89.2453,121.9
USW00093822,SPRINGFIELD ABRAHAM LINCOLN CA,IL,39.8453,-89.6839,179.8
USW00093989,QUINCY RGNL AP,IL,39.9372,-91.1967,231.6
USW00094822,ROCKFORD GTR ROCKFORD AP,IL,42.1933,-89.0933,221.0
USW00094846,CHICAGO OHARE INTL AP,IL,41.9603,-87.9317,204.8
USW00094870,CHAMPAIGN URBANA WILLARD AP,IL,40.0325,-88.2756,226.5
USW00094892,CHICAGO W CHICAGO DUPAGE AP,IL,41.8964,-88.2511,228.3
USC00470045,AFTON - JANESVILLE WWTP,WI,42.6375,-89.0642,232.3
USC00470124,ALMA DAM 4,WI,44.3269,-91.9194,204.2
USC00470175,AMERY,WI,45.3011,-92.3631,326.1
USC00470205,AMHERST,WI,44.4667,-89.2833,363.9
USC00470239,ANTIGO,WI,45.1606,-89.1131,463.0
USC00470265,APPLETON,WI,44.2769,-88.4378,241.4
USC00470273,UW ARBORETUM - MADISON,WI,43.0411,-89.4286,265.2
USC00470287,ARGYLE WWTP,WI,42.6994,-89.8694,242.3
USC00470307,ARLINGTON,WI,43.3333,-89.3667,317.0
USC00470308,ARLINGTON,WI,43.3042,-89.3453,320.6
USC00470347,ASHLAND 3S,WI,46.5517,-90.9142,251.8
USC00470349,ASHLAND EXP FARM,WI,46.5831,-90.9678,198.1
USC00470382,AUGUSTA RS,WI,44.6825,-91.1356,292.6
USC00470486,BALDWIN,WI,44.9644,-92.3878,336.8
USC00470516,BARABOO WWTP,WI,43.4583,-89.7269,247.8
USC00470565,BARRON,WI,45.5,-91.8333,339.9
USC00470603,BAYFIELD 6 N,WI,46.8833,-90.8167,249.9
USC00470604,BAYFIELD FISH HATCHERY,WI,46.7872,-90.8642,187.5
USC00470642,BEAVER BROOK,WI,45.7833,-91.8333,369.1
USC00470645,BEAVER DAM WWTP,WI,43.4428,-88.8453,262.4
USC00470652,BELGIUM WWTP,WI,43.5133,-87.8547,222.8
USC00470660,BELLEVILLE,WI,42.85,-89.55,-999.9
USC00470696,BELOIT,WI,42.5039,-89.0311,240.2
USC00470735,BERLIN LOCK,WI,43.9667,-88.95,238.0
USC00470742,BERLIN WWTP,WI,43.99,-88.9411,232.6
USC00470773,BIG FALLS HYDRO,WI,45.5556,-90.9589,367.3
USC00470786,BIG ST GERMAIN DAM,WI,45.9167,-89.5333,494.1
USC00470851,BLACK RIVER FALLS 2 SE,WI,44.2667,-90.8167,265.2
USC00470855,BLACK RVR FALLS SEWAGE,WI,44.2903,-90.8539,246.9
USC00470882,BLAIR,WI,44.2906,-91.23,260.6
USC00470885,BLAIR 2NW,WI,44.3125,-91.2653,261.2
USC00470904,BLOOMER,WI,45.0908,-91.4867,302.4
USC00470950,BOSCOBEL,WI,43.1,-90.7333,216.4
USC00470991,BOWLER,WI,44.8558,-88.9889,329.2
USC00471039,BREAKWATER,WI,45.8667,-88.2333,362.7
USC00471044,BREED 6 SSE,WI,44.9878,-88.3769,262.1
USC00471062,BROOKFIELD WWTP,WI,43.0522,-88.1775,253.0
USC00471064,BRILLION,WI,44.1614,-88.0803,246.9
USC00471078,BRODHEAD WWTP,WI,42.6181,-89.3867,237.7
USC00471131,BRULE RS,WI,46.5378,-91.5919,304.8
USC00471139,BRULE ISLAND,WI,45.95,-88.2167,381.0
USC00471155,BUCKATABON,WI,46.03,-89.3086,504.7
USC00471205,BURLINGTON WWTP,WI,42.6508,-88.2544,236.8
USC00471213,BURNETT 3 S,WI,43.4667,-88.7,296.0
USC00471245,BUTTERNUT,WI,46.0,-90.5,459.6
USC00471249,BUTTERNUT 3SW,WI,45.9808,-90.5417,478.5
USC00471250,CADIZ,WI,42.5333,-89.8,182.6
USC00471265,CAMBRIA,WI,43.5333,-89.0833,264.0
USC00471280,CASHTON,WI,43.7447,-90.7783,417.6
USC00471282,CASHTON 2 S,WI,43.7167,-90.7667,406.0
USC00471287,CASHTON 3NNW,WI,43.7861,-90.7953,286.2
USC00471295,CECIL,WI,44.6667,-88.45,245.1
USC00471308,CEDAR FALLS HYDRO PLT,WI,44.9356,-91.8886,253.0
USC00471360,CENTRALIA,WI,44.35,-89.8333,273.1
USC00471416,CHARMANY FARM,WI,43.0597,-89.4819,318.8
USC00471568,CHILTON,WI,44.0328,-88.1469,256.0
USC00471578,CHIPPEWA FALLS,WI,44.9278,-91.4081,249.9
USC00471600,CITY POINT,WI,44.4,-90.3333,296.6
USC00471604,CLAM LAKE 4W,WI,46.1694,-90.9808,456.6
USC00471605,SHEBOYGAN WWTP,WI,43.7183,-87.7086,183.8
USC00471618,CLAM LAKE 10SW,WI,46.0464,-91.0703,419.7
USC00471667,CLINTON WWTP,WI,42.5492,-88.8753,281.6
USC00471676,CLINTONVILLE,WI,44.6228,-88.7483,244.4
USC00471708,CODDINGTON 1 E,WI,44.3667,-89.5333,323.1
USC00471836,CORNUCOPIA 3 E,WI,46.8667,-91.0833,195.1
USC00471840,COTTAGE GROVE,WI,43.0769,-89.1911,264.0
USC00471847,COUDERAY 7 W,WI,45.8003,-91.4594,396.2
USC00471875,CRANDON RS,WI,45.5667,-88.9,499.9
USC00471880,CRANMOOR,WI,44.35,-90.0,304.8
USC00471897,CRIVITZ HIGH FALLS,WI,45.3581,-88.1922,289.6
USC00471923,CUMBERLAND,WI,45.5331,-92.0228,378.0
USC00471970,DALTON,WI,43.6561,-89.2028,262.1
USC00471978,DANBURY,WI,46.0086,-92.3736,289.6
USC00472001,DARLINGTON WWTP,WI,42.6783,-90.1061,254.5
USC00472050,DELAVAN,WI,42.6333,-88.3167,280.4
USC00472051,DELAVAN WWTP,WI,42.6364,-88.6608,268.8
USC00472055,DENMARK WWTP,WI,44.3514,-87.812,247.2
USC00472165,DODGE,WI,44.1331,-91.5511,208.8
USC00472173,DODGEVILLE WWTP,WI,42.9608,-90.1161,340.8
USC00472209,DOWNING 1 E,WI,45.05,-92.1333,299.0
USC00472240,DRUMMOND,WI,46.3333,-91.2667,408.4
USC00472263,DUNBAR NEAR,WI,45.6333,-88.1333,-999.9
USC00472279,DURAND,WI,44.6197,-91.9794,214.9
USC00472314,EAGLE RVR,WI,45.9169,-89.2564,494.7
USC00472370,EASTON,WI,43.7833,-89.8333,298.7
USC00472412,EAST TROY AP,WI,42.7981,-88.3803,256.0
USC00472423,EAU CLAIRE,WI,44.8167,-91.5,235.0
USC00472425,EAU CLAIRE 3SW,WI,44.7878,-91.5164,268.2
USC00472507,EL DORADO 1 SSW,WI,43.8,-88.6333,271.0
USC00472556,ELLSWORTH 1E,WI,44.7303,-92.4586,313.9
USC00472626,EPHRAIM 1NE-WWTP,WI,45.1708,-87.1539,223.4
USC00472678,FAIRCHILD RS,WI,44.6,-90.9667,329.2
USC00472822,FLORENCE,WI,45.9,-88.2667,393.2
USC00472826,FLORENCE,WI,45.9336,-88.2583,396.2
USC00472839,FOND DU LAC WWTP,WI,43.7953,-88.4533,228.6
USC00472842,FOND DU LAC 1 SW,WI,43.7667,-88.4664,235.3
USC00472844,FONTANA,WI,42.55,-88.5833,320.0
USC00472851,FORESTVILLE-4E,WI,44.6997,-87.3969,210.3
USC00472869,FT ATKINSON WWTP,WI,42.905,-88.8589,239.9
USC00472889,FOXBORO,WI,46.4856,-92.2875,284.1
USC00472893,FOXBORO 6 SSE,WI,46.4167,-92.25,384.0
USC00472934,FREDERIC,WI,45.65,-92.4667,378.0
USC00472973,FRIENDSHIP,WI,43.975,-89.8308,288.0
USC00472996,GALESVILLE 2WSW,WI,44.0744,-91.3872,234.1
USC00473022,GAYS MILLS,WI,43.3144,-90.8486,210.0
USC00473038,GENOA DAM 8,WI,43.5706,-91.2294,194.8
USC00473040,GENOA CITY,WI,42.5,-88.3786,259.1
USC00473058,GERMANTOWN WASTEWATER UTILITY,WI,43.2389,-88.1222,265.2
USC00473090,GLEN FLORA,WI,45.5,-90.9167,449.6
USC00473116,OOSTBURG WWTP,WI,43.6308,-87.7997,206.7
USC00473174,GOODMAN SANITARY DIST,WI,45.6214,-88.3603,441.4
USC00473186,GORDON,WI,46.245,-91.8047,317.0
USC00473198,GRAFTON WWTP,WI,43.3081,-87.9553,222.5
USC00473214,GRAND RIVER LOCK,WI,43.7667,-89.3,235.0
USC00473242,GRANTSBURG,WI,45.7833,-92.6833,335.9
USC00473250,GRATIOT,WI,42.5833,-90.05,243.2
USC00473268,GREEN BAY WFO,WI,44.4983,-88.1119,207.9
USC00473271,GREEN BAY BOTANICAL,WI,44.5331,-88.0981,211.5
USC00473332,SAXON 1WSW,WI,46.4858,-90.4372,355.1
USC00473391,HALES CORNERS/WHITNALL PARK/BO,WI,42.9375,-88.0297,235.9
USC00473405,HANCOCK EXP FARM,WI,44.1186,-89.5358,332.8
USC00473453,HARTFORD WWTP,WI,43.3317,-88.4117,292.9
